PortfolioID,ClienteID,ValorID,FechaEjecucion,Volumen,Sentido,PrecioReferencia,CanonBolsa,ComisionInter
AE_5269_597,AE_5269,ES0173093024,2024-07-15,230,C,16.46,2.81,5.85
AE_5269_597,AE_5269,ES0173093024,2024-10-07,140,C,17.09,1.71,3.6
AE_1312_479,AE_1312,ES0173093024,2021-04-07,248,V,14.80,3.03,6.3
AE_1312_479,AE_1312,ES0173093024,2021-10-07,201,C,17.76,2.45,5.13
AE_1312_479,AE_1312,ES0173093024,2022-02-07,243,C,17.49,2.96,6.18
AE_1312_479,AE_1312,ES0173093024,2022-07-07,107,C,18.23,1.31,2.78
AE_1312_479,AE_1312,ES0173093024,2022-07-15,333,C,17.94,4.06,8.43
AE_1312_479,AE_1312,ES0173093024,2023-01-03,934,V,16.53,11.39,23.45
AE_1312_479,AE_1312,ES0173093024,2023-02-07,131,C,16.16,1.60,3.38
AE_1312_479,AE_1312,ES0173093024,2023-03-07,185,C,15.58,2.26,4.73
AE_2643_604,AE_2643,ES0173093024,2021-05-07,52,C,15.73,0.63,1.4
AE_2643_604,AE_2643,ES0173093024,2022-04-07,161,V,19.06,1.96,4.13
AE_2643_604,AE_2643,ES0173093024,2022-07-07,114,C,18.23,1.39,2.95
AE_2643_604,AE_2643,ES0173093024,2023-07-07,122,C,15.03,1.49,3.15
AE_2643_604,AE_2643,ES0173093024,2023-08-07,168,C,15.02,2.05,4.3
AE_2643_604,AE_2643,ES0173093024,2024-02-07,81,C,14.86,0.99,2.13
AE_2643_604,AE_2643,ES0173093024,2024-05-07,211,C,15.89,2.57,5.38
AE_2643_604,AE_2643,ES0173093024,2024-08-07,232,C,16.08,2.83,5.9
AE_2459_865,AE_2459,ES0173093024,2021-04-07,172,C,14.80,2.10,4.4
AE_2459_865,AE_2459,ES0173093024,2021-04-15,255,C,14.99,3.11,6.48
AE_2459_865,AE_2459,ES0173093024,2022-06-07,206,V,19.03,2.51,5.25
AE_2459_865,AE_2459,ES0173093024,2022-10-07,213,C,15.56,2.60,5.43
AE_2459_865,AE_2459,ES0173093024,2023-02-07,232,V,16.16,2.83,5.9
AE_2459_865,AE_2459,ES0173093024,2023-03-07,164,V,15.58,2.00,4.2
AE_2459_865,AE_2459,ES0173093024,2023-12-07,65,C,15.41,0.79,1.73
AE_2459_865,AE_2459,ES0173093024,2024-05-07,202,C,15.89,2.46,5.15
AE_2459_865,AE_2459,ES0173093024,2024-10-15,343,C,16.90,4.18,8.68
AE_1725_464,AE_1725,ES0173093024,2021-01-07,50,C,16.50,0.61,1.35
AE_1725_464,AE_1725,ES0173093024,2021-04-15,287,V,14.99,3.50,7.28
AE_1725_464,AE_1725,ES0173093024,2021-07-07,92,V,15.63,1.12,2.4
AE_1725_464,AE_1725,ES0173093024,2021-09-07,56,V,17.17,0.68,1.5
AE_1725_464,AE_1725,ES0173093024,2021-12-07,43,V,18.91,0.52,1.18
AE_1725_464,AE_1725,ES0173093024,2022-07-15,198,V,17.94,2.42,5.05
AE_1725_464,AE_1725,ES0173093024,2024-03-07,31,C,15.25,0.38,0.88
AE_1725_464,AE_1725,ES0173093024,2024-07-15,79,C,16.46,0.96,2.08
AE_1019_445,AE_1019,ES0173093024,2021-04-07,76,V,14.80,0.93,2
AE_1019_445,AE_1019,ES0173093024,2022-06-07,164,V,19.03,2.00,4.2
AE_1019_445,AE_1019,ES0173093024,2022-10-07,132,V,15.56,1.61,3.4
AE_1019_445,AE_1019,ES0173093024,2022-11-07,46,C,16.37,0.56,1.25
AE_1019_445,AE_1019,ES0173093024,2023-01-03,501,V,16.53,6.11,12.63
AE_1019_445,AE_1019,ES0173093024,2023-12-07,64,V,15.41,0.78,1.7
AE_1019_445,AE_1019,ES0173093024,2024-06-07,50,C,16.98,0.61,1.35
AE_1019_445,AE_1019,ES0173093024,2024-11-07,53,C,16.33,0.65,1.43
AE_4841_189,AE_4841,ES0173093024,2021-01-07,124,V,16.50,1.51,3.2
AE_4841_189,AE_4841,ES0173093024,2021-04-15,540,C,14.99,6.59,13.6
AE_4841_189,AE_4841,ES0173093024,2021-07-15,462,V,15.88,5.64,11.65
AE_4841_189,AE_4841,ES0173093024,2022-01-07,121,V,17.96,1.48,3.13
AE_4841_189,AE_4841,ES0173093024,2022-03-07,207,V,17.31,2.53,5.28
AE_4841_189,AE_4841,ES0173093024,2022-09-07,126,V,18.30,1.54,3.25
AE_4841_189,AE_4841,ES0173093024,2022-11-07,118,C,16.37,1.44,3.05
AE_4841_189,AE_4841,ES0173093024,2023-06-07,63,V,16.29,0.77,1.68
AE_4841_189,AE_4841,ES0173093024,2024-01-15,223,C,15.21,2.72,5.68
AE_9197_304,AE_9197,ES0173093024,2021-10-07,151,C,17.76,1.84,3.88
AE_9197_304,AE_9197,ES0173093024,2022-06-07,184,C,19.03,2.24,4.7
AE_9197_304,AE_9197,ES0173093024,2022-11-07,178,V,16.37,2.17,4.55
AE_9197_304,AE_9197,ES0173093024,2023-09-07,164,C,14.85,2.00,4.2
AE_9197_304,AE_9197,ES0173093024,2024-07-15,243,V,16.46,2.96,6.18
AE_9197_304,AE_9197,ES0173093024,2024-10-15,492,V,16.90,6.00,12.4
AE_5405_899,AE_5405,ES0173093024,2021-06-07,120,V,16.59,1.46,3.1
AE_5405_899,AE_5405,ES0173093024,2021-07-15,318,V,15.88,3.88,8.05
AE_5405_899,AE_5405,ES0173093024,2022-03-07,98,V,17.31,1.20,2.55
AE_5405_899,AE_5405,ES0173093024,2022-09-07,93,C,18.30,1.13,2.43
AE_5405_899,AE_5405,ES0173093024,2022-10-07,98,V,15.56,1.20,2.55
AE_5405_899,AE_5405,ES0173093024,2023-02-07,130,V,16.16,1.59,3.35
AE_5405_899,AE_5405,ES0173093024,2023-06-07,155,V,16.29,1.89,3.98
AE_4237_240,AE_4237,ES0173093024,2021-04-15,201,V,14.99,2.45,5.13
AE_4237_240,AE_4237,ES0173093024,2021-06-07,127,C,16.59,1.55,3.28
AE_4237_240,AE_4237,ES0173093024,2021-09-07,116,V,17.17,1.42,3
AE_4237_240,AE_4237,ES0173093024,2022-07-07,109,C,18.23,1.33,2.83
AE_4237_240,AE_4237,ES0173093024,2023-03-07,135,C,15.58,1.65,3.48
AE_4237_240,AE_4237,ES0173093024,2023-07-07,103,V,15.03,1.26,2.68
AE_4237_240,AE_4237,ES0173093024,2023-09-07,138,V,14.85,1.68,3.55
AE_4237_240,AE_4237,ES0173093024,2024-02-07,91,C,14.86,1.11,2.38
AE_4237_240,AE_4237,ES0173093024,2024-04-15,249,V,15.77,3.04,6.33
AE_4237_240,AE_4237,ES0173093024,2024-07-15,167,V,16.46,2.04,4.28
AE_3643_465,AE_3643,ES0173093024,2021-09-07,92,V,17.17,1.12,2.4
AE_3643_465,AE_3643,ES0173093024,2021-10-07,106,V,17.76,1.29,2.75
AE_3643_465,AE_3643,ES0173093024,2022-03-07,57,V,17.31,0.70,1.53
AE_3643_465,AE_3643,ES0173093024,2022-11-07,27,V,16.37,0.33,0.78
AE_3643_465,AE_3643,ES0173093024,2023-06-07,87,C,16.29,1.06,2.28
AE_3643_465,AE_3643,ES0173093024,2023-09-07,67,V,14.85,0.82,1.78
AE_3643_465,AE_3643,ES0173093024,2023-12-07,80,V,15.41,0.98,2.1
AE_3643_465,AE_3643,ES0173093024,2024-03-07,81,V,15.25,0.99,2.13
AE_3643_465,AE_3643,ES0173093024,2024-07-15,153,V,16.46,1.87,3.93
AE_3643_965,AE_3643,ES0173093024,2021-01-15,273,V,16.31,3.33,6.93
AE_3643_965,AE_3643,ES0173093024,2021-04-07,31,C,14.80,0.38,0.88
AE_3643_965,AE_3643,ES0173093024,2021-05-07,85,V,15.73,1.04,2.23
AE_3643_965,AE_3643,ES0173093024,2021-07-15,117,C,15.88,1.43,3.03
AE_3643_965,AE_3643,ES0173093024,2022-04-07,55,C,19.06,0.67,1.48
AE_3643_965,AE_3643,ES0173093024,2022-07-07,34,V,18.23,0.41,0.95
AE_3643_965,AE_3643,ES0173093024,2022-09-07,33,C,18.30,0.40,0.93
AE_3643_965,AE_3643,ES0173093024,2022-10-07,57,C,15.56,0.70,1.53
AE_3643_965,AE_3643,ES0173093024,2022-12-07,36,C,17.13,0.44,1
AE_3643_965,AE_3643,ES0173093024,2023-03-07,50,V,15.58,0.61,1.35
AE_3643_965,AE_3643,ES0173093024,2023-07-07,83,C,15.03,1.01,2.18
AE_3643_965,AE_3643,ES0173093024,2023-08-07,38,V,15.02,0.46,1.05
AE_3643_965,AE_3643,ES0173093024,2023-12-07,99,C,15.41,1.21,2.58
AE_3643_965,AE_3643,ES0173093024,2024-04-15,267,C,15.77,3.26,6.78
AE_3643_965,AE_3643,ES0173093024,2024-10-15,384,C,16.90,4.68,9.7
AE_3643_965,AE_3643,ES0173093024,2024-11-07,179,V,16.33,2.18,4.58
AE_4237_262,AE_4237,ES0173093024,2021-05-07,113,C,15.73,1.38,2.93
AE_4237_262,AE_4237,ES0173093024,2022-03-07,41,V,17.31,0.50,1.13
AE_4237_262,AE_4237,ES0173093024,2023-02-07,119,C,16.16,1.45,3.08
AE_4237_262,AE_4237,ES0173093024,2023-09-07,43,V,14.85,0.52,1.18
AE_4237_262,AE_4237,ES0173093024,2024-05-07,70,V,15.89,0.85,1.85
AE_4237_719,AE_4237,ES0173093024,2021-05-07,147,V,15.73,1.79,3.78
AE_4237_719,AE_4237,ES0173093024,2021-06-07,45,V,16.59,0.55,1.23
AE_4237_719,AE_4237,ES0173093024,2021-07-15,187,V,15.88,2.28,4.78
AE_4237_719,AE_4237,ES0173093024,2023-03-07,100,V,15.58,1.22,2.6
AE_4237_719,AE_4237,ES0173093024,2024-04-15,231,V,15.77,2.82,5.88
AE_4237_719,AE_4237,ES0173093024,2024-05-07,28,V,15.89,0.34,0.8
AE_4237_719,AE_4237,ES0173093024,2024-08-07,27,V,16.08,0.33,0.78
AE_4237_719,AE_4237,ES0173093024,2024-11-07,78,C,16.33,0.95,2.05
AE_1039_681,AE_1039,ES0173908015,2021-01-07,42,C,0.68,0.51,1.15
AE_1039_681,AE_1039,ES0173908015,2021-05-07,44,V,0.69,0.54,1.2
AE_1039_681,AE_1039,ES0173908015,2021-07-07,42,C,0.70,0.51,1.15
AE_1039_681,AE_1039,ES0173908015,2021-07-15,220,C,0.70,2.68,5.6
AE_1039_681,AE_1039,ES0173908015,2021-10-07,132,V,0.70,1.61,3.4
AE_1039_681,AE_1039,ES0173908015,2022-02-07,119,V,0.80,1.45,3.08
AE_1039_681,AE_1039,ES0173908015,2022-07-15,235,C,0.96,2.87,5.98
AE_1039_681,AE_1039,ES0173908015,2023-01-03,456,C,1.08,5.56,11.5
AE_1039_681,AE_1039,ES0173908015,2023-09-07,105,C,1.05,1.28,2.73
AE_1039_681,AE_1039,ES0173908015,2024-03-07,93,V,1.03,1.13,2.43
AE_1039_681,AE_1039,ES0173908015,2024-06-07,88,V,1.00,1.07,2.3
AE_1039_681,AE_1039,ES0173908015,2024-07-15,252,C,0.97,3.07,6.4
AE_1039_681,AE_1039,ES0173908015,2024-10-07,135,C,0.99,1.65,3.48
AE_1039_681,AE_1039,ES0173908015,2024-11-07,186,C,0.99,2.27,4.75
AE_2208_717,AE_2208,ES0173908015,2021-04-15,332,V,0.69,4.05,8.4
AE_2208_717,AE_2208,ES0173908015,2021-10-07,204,V,0.70,2.49,5.2
AE_2208_717,AE_2208,ES0173908015,2022-02-07,55,C,0.80,0.67,1.48
AE_2208_717,AE_2208,ES0173908015,2022-03-07,76,V,0.80,0.93,2
AE_2208_717,AE_2208,ES0173908015,2022-11-07,163,C,1.04,1.99,4.18
AE_2208_717,AE_2208,ES0173908015,2024-07-15,415,V,0.97,5.06,10.48
AE_7042_886,AE_7042,ES0173908015,2021-04-07,169,V,0.69,2.06,4.33
AE_7042_886,AE_7042,ES0173908015,2021-09-07,154,C,0.71,1.88,3.95
AE_7042_886,AE_7042,ES0173908015,2021-10-15,280,V,0.74,3.42,7.1
AE_7042_886,AE_7042,ES0173908015,2022-11-07,143,C,1.04,1.74,3.68
AE_7042_886,AE_7042,ES0173908015,2024-01-03,570,C,1.06,6.95,14.35
AE_7042_886,AE_7042,ES0173908015,2024-02-07,207,C,1.05,2.53,5.28
AE_7042_886,AE_7042,ES0173908015,2024-04-15,351,V,1.03,4.28,8.88
AE_7042_886,AE_7042,ES0173908015,2024-08-07,129,C,0.98,1.57,3.33
AE_1082_180,AE_1082,ES0173908015,2022-09-07,88,C,0.97,1.07,2.3
AE_1082_180,AE_1082,ES0173908015,2023-09-07,135,C,1.05,1.65,3.48
AE_1082_180,AE_1082,ES0173908015,2024-01-03,415,V,1.06,5.06,10.48
AE_1082_180,AE_1082,ES0173908015,2024-01-15,235,V,1.06,2.87,5.98
AE_1082_180,AE_1082,ES0173908015,2024-05-07,83,C,1.02,1.01,2.18
AE_1082_180,AE_1082,ES0173908015,2024-10-07,92,C,0.99,1.12,2.4
AE_1082_180,AE_1082,ES0173908015,2024-11-07,60,C,0.99,0.73,1.6
AE_6842_345,AE_6842,ES0173908015,2021-04-07,235,V,0.69,2.87,5.98
AE_6842_345,AE_6842,ES0173908015,2021-07-15,509,V,0.70,6.21,12.83
AE_6842_345,AE_6842,ES0173908015,2021-10-15,177,V,0.74,2.16,4.53
AE_6842_345,AE_6842,ES0173908015,2022-03-07,43,C,0.80,0.52,1.18
AE_6842_345,AE_6842,ES0173908015,2022-10-07,74,C,0.94,0.90,1.95
AE_6842_345,AE_6842,ES0173908015,2022-11-07,78,C,1.04,0.95,2.05
AE_6842_345,AE_6842,ES0173908015,2022-12-07,49,C,1.07,0.60,1.33
AE_6842_345,AE_6842,ES0173908015,2024-08-07,84,C,0.98,1.02,2.2
AE_1517_549,AE_1517,ES0173908015,2021-05-07,94,V,0.69,1.15,2.45
AE_1517_549,AE_1517,ES0173908015,2021-12-07,125,C,0.77,1.53,3.23
AE_1517_549,AE_1517,ES0173908015,2022-02-07,41,V,0.80,0.50,1.13
AE_1517_549,AE_1517,ES0173908015,2023-02-07,93,C,1.03,1.13,2.43
AE_1517_549,AE_1517,ES0173908015,2023-08-07,114,C,1.02,1.39,2.95
AE_1517_549,AE_1517,ES0173908015,2024-10-07,62,V,0.99,0.76,1.65
AE_1517_549,AE_1517,ES0173908015,2024-10-15,295,V,0.98,3.60,7.48
AE_4894_126,AE_4894,ES0173908015,2021-04-07,179,C,0.69,2.18,4.58
AE_4894_126,AE_4894,ES0173908015,2021-07-15,197,C,0.70,2.40,5.03
AE_4894_126,AE_4894,ES0173908015,2022-04-07,108,C,0.83,1.32,2.8
AE_4894_126,AE_4894,ES0173908015,2022-07-15,228,C,0.96,2.78,5.8
AE_4894_126,AE_4894,ES0173908015,2022-12-07,150,V,1.07,1.83,3.85
AE_4894_126,AE_4894,ES0173908015,2024-08-07,71,C,0.98,0.87,1.88
AE_4894_126,AE_4894,ES0173908015,2024-10-15,436,C,0.98,5.32,11
AE_3452_351,AE_3452,ES0173908015,2021-04-07,59,V,0.69,0.72,1.58
AE_3452_351,AE_3452,ES0173908015,2021-06-07,90,V,0.75,1.10,2.35
AE_3452_351,AE_3452,ES0173908015,2021-07-07,104,V,0.70,1.27,2.7
AE_3452_351,AE_3452,ES0173908015,2021-12-07,84,C,0.77,1.02,2.2
AE_3452_351,AE_3452,ES0173908015,2022-09-07,92,C,0.97,1.12,2.4
AE_3452_351,AE_3452,ES0173908015,2023-11-07,67,C,1.06,0.82,1.78
AE_3452_351,AE_3452,ES0173908015,2024-04-15,165,C,1.03,2.01,4.23
AE_3643_798,AE_3643,ES0173908015,2021-04-07,79,C,0.69,0.96,2.08
AE_3643_798,AE_3643,ES0173908015,2021-09-07,112,C,0.71,1.37,2.9
AE_3643_798,AE_3643,ES0173908015,2021-10-07,76,V,0.70,0.93,2
AE_3643_798,AE_3643,ES0173908015,2022-09-07,100,V,0.97,1.22,2.6
AE_3643_798,AE_3643,ES0173908015,2023-11-07,120,V,1.06,1.46,3.1
AE_3643_798,AE_3643,ES0173908015,2024-02-07,61,V,1.05,0.74,1.63
AE_3643_798,AE_3643,ES0173908015,2024-03-07,58,V,1.03,0.71,1.55
AE_3643_798,AE_3643,ES0173908015,2024-07-15,110,C,0.97,1.34,2.85
AE_3643_798,AE_3643,ES0173908015,2024-10-07,60,V,0.99,0.73,1.6
AE_3643_798,AE_3643,ES0173908015,2024-10-15,114,C,0.98,1.39,2.95
AE_5269_597,AE_5269,ES0173908015,2021-04-07,71,V,0.69,0.87,1.88
AE_5269_597,AE_5269,ES0173908015,2022-01-07,89,V,0.82,1.09,2.33
AE_5269_597,AE_5269,ES0173908015,2022-02-07,72,V,0.80,0.88,1.9
AE_5269_597,AE_5269,ES0173908015,2022-04-07,38,C,0.83,0.46,1.05
AE_5269_597,AE_5269,ES0173908015,2023-01-03,337,V,1.08,4.11,8.53
AE_5269_597,AE_5269,ES0173908015,2023-02-07,65,V,1.03,0.79,1.73
AE_5269_597,AE_5269,ES0173908015,2024-02-07,29,V,1.05,0.35,0.83
AE_1312_479,AE_1312,ES0173908015,2021-04-07,160,V,0.69,1.95,4.1
AE_1312_479,AE_1312,ES0173908015,2021-04-15,372,C,0.69,4.54,9.4
AE_1312_479,AE_1312,ES0173908015,2021-12-07,80,C,0.77,0.98,2.1
AE_1312_479,AE_1312,ES0173908015,2022-03-07,207,C,0.80,2.53,5.28
AE_1312_479,AE_1312,ES0173908015,2022-04-07,91,V,0.83,1.11,2.38
AE_1312_479,AE_1312,ES0173908015,2022-07-07,218,C,0.95,2.66,5.55
AE_1312_479,AE_1312,ES0173908015,2022-09-07,240,V,0.97,2.93,6.1
AE_1312_479,AE_1312,ES0173908015,2023-01-03,735,C,1.08,8.97,18.48
AE_1312_479,AE_1312,ES0173908015,2023-02-07,290,C,1.03,3.54,7.35
AE_1312_479,AE_1312,ES0173908015,2024-11-07,127,C,0.99,1.55,3.28
AE_2643_604,AE_2643,ES0173908015,2021-04-07,113,C,0.69,1.38,2.93
AE_2643_604,AE_2643,ES0173908015,2021-05-07,107,C,0.69,1.31,2.78
AE_2643_604,AE_2643,ES0173908015,2022-07-07,81,V,0.95,0.99,2.13
AE_2643_604,AE_2643,ES0173908015,2024-01-15,294,V,1.06,3.59,7.45
AE_2643_604,AE_2643,ES0173908015,2024-03-07,75,C,1.03,0.92,1.98
AE_2643_604,AE_2643,ES0173908015,2024-07-15,306,C,0.97,3.73,7.75
AE_2459_865,AE_2459,ES0173908015,2021-01-15,312,C,0.69,3.81,7.9
AE_2459_865,AE_2459,ES0173908015,2021-04-15,215,C,0.69,2.62,5.48
AE_2459_865,AE_2459,ES0173908015,2021-05-07,65,V,0.69,0.79,1.73
AE_2459_865,AE_2459,ES0173908015,2021-10-15,357,V,0.74,4.36,9.03
AE_2459_865,AE_2459,ES0173908015,2022-04-07,122,V,0.83,1.49,3.15
AE_2459_865,AE_2459,ES0173908015,2022-10-07,162,V,0.94,1.98,4.15
AE_2459_865,AE_2459,ES0173908015,2023-02-07,117,C,1.03,1.43,3.03
AE_2459_865,AE_2459,ES0173908015,2023-03-07,79,V,1.06,0.96,2.08
AE_2459_865,AE_2459,ES0173908015,2023-07-07,120,V,1.05,1.46,3.1
AE_2459_865,AE_2459,ES0173908015,2024-04-15,276,C,1.03,3.37,7
AE_1725_464,AE_1725,ES0173908015,2021-01-15,437,V,0.69,5.33,11.03
AE_1725_464,AE_1725,ES0173908015,2021-07-07,99,C,0.70,1.21,2.58
AE_1725_464,AE_1725,ES0173908015,2021-09-07,167,V,0.71,2.04,4.28
AE_1725_464,AE_1725,ES0173908015,2022-01-03,768,V,0.80,9.37,19.3
AE_1725_464,AE_1725,ES0173908015,2022-04-07,115,C,0.83,1.40,2.98
AE_1725_464,AE_1725,ES0173908015,2022-12-07,76,V,1.07,0.93,2
AE_1725_464,AE_1725,ES0173908015,2023-08-07,95,V,1.02,1.16,2.48
AE_1725_464,AE_1725,ES0173908015,2024-05-07,99,V,1.02,1.21,2.58
AE_1019_445,AE_1019,ES0173908015,2021-01-07,134,C,0.68,1.63,3.45
AE_1019_445,AE_1019,ES0173908015,2021-04-15,415,C,0.69,5.06,10.48
AE_1019_445,AE_1019,ES0173908015,2022-01-03,865,C,0.80,10.55,21.73
AE_1019_445,AE_1019,ES0173908015,2022-01-07,278,V,0.82,3.39,7.05
AE_1019_445,AE_1019,ES0173908015,2022-10-07,281,C,0.94,3.43,7.13
AE_1019_445,AE_1019,ES0173908015,2022-12-07,216,C,1.07,2.64,5.5
AE_1019_445,AE_1019,ES0173908015,2023-08-07,330,V,1.02,4.03,8.35
AE_1019_445,AE_1019,ES0173908015,2024-03-07,208,C,1.03,2.54,5.3
AE_1019_445,AE_1019,ES0173908015,2024-08-07,95,C,0.98,1.16,2.48
AE_1019_445,AE_1019,ES0173908015,2024-10-07,328,V,0.99,4.00,8.3
AE_4841_189,AE_4841,ES0173908015,2021-04-15,500,C,0.69,6.10,12.6
AE_4841_189,AE_4841,ES0173908015,2021-05-07,103,C,0.69,1.26,2.68
AE_4841_189,AE_4841,ES0173908015,2021-12-07,242,C,0.77,2.95,6.15
AE_4841_189,AE_4841,ES0173908015,2022-03-07,176,C,0.80,2.15,4.5
AE_4841_189,AE_4841,ES0173908015,2022-07-15,652,V,0.96,7.95,16.4
AE_4841_189,AE_4841,ES0173908015,2022-09-07,221,C,0.97,2.70,5.63
AE_4841_189,AE_4841,ES0173908015,2023-06-07,241,C,1.03,2.94,6.13
AE_4841_189,AE_4841,ES0173908015,2023-11-07,262,V,1.06,3.20,6.65
AE_4841_189,AE_4841,ES0173908015,2024-04-15,398,C,1.03,4.86,10.05
AE_9197_304,AE_9197,ES0173908015,2021-01-15,216,C,0.69,2.64,5.5
AE_9197_304,AE_9197,ES0173908015,2021-05-07,37,V,0.69,0.45,1.03
AE_9197_304,AE_9197,ES0173908015,2021-07-07,36,C,0.70,0.44,1
AE_9197_304,AE_9197,ES0173908015,2021-09-07,75,C,0.71,0.92,1.98
AE_9197_304,AE_9197,ES0173908015,2021-10-15,303,V,0.74,3.70,7.68
AE_9197_304,AE_9197,ES0173908015,2022-04-07,51,V,0.83,0.62,1.38
AE_9197_304,AE_9197,ES0173908015,2024-01-15,135,V,1.06,1.65,3.48
AE_5405_899,AE_5405,ES0173908015,2021-07-07,150,V,0.70,1.83,3.85
AE_5405_899,AE_5405,ES0173908015,2021-07-15,352,C,0.70,4.29,8.9
AE_5405_899,AE_5405,ES0173908015,2022-07-07,189,C,0.95,2.31,4.83
AE_5405_899,AE_5405,ES0173908015,2023-09-07,87,V,1.05,1.06,2.28
AE_5405_899,AE_5405,ES0173908015,2023-12-07,196,V,1.06,2.39,5
AE_5405_899,AE_5405,ES0173908015,2024-08-07,104,V,0.98,1.27,2.7
AE_4237_240,AE_4237,ES0173908015,2021-07-07,71,C,0.70,0.87,1.88
AE_4237_240,AE_4237,ES0173908015,2022-02-07,92,C,0.80,1.12,2.4
AE_4237_240,AE_4237,ES0173908015,2022-03-07,78,V,0.80,0.95,2.05
AE_4237_240,AE_4237,ES0173908015,2022-10-07,112,V,0.94,1.37,2.9
AE_4237_240,AE_4237,ES0173908015,2023-06-07,140,C,1.03,1.71,3.6
AE_4237_240,AE_4237,ES0173908015,2024-05-07,189,C,1.02,2.31,4.83
AE_4237_240,AE_4237,ES0173908015,2024-07-15,520,V,0.97,6.34,13.1
AE_4237_240,AE_4237,ES0173908015,2024-10-15,218,V,0.98,2.66,5.55
AE_3643_465,AE_3643,ES0173908015,2021-04-15,213,V,0.69,2.60,5.43
AE_3643_465,AE_3643,ES0173908015,2021-05-07,89,C,0.69,1.09,2.33
AE_3643_465,AE_3643,ES0173908015,2021-07-07,96,V,0.70,1.17,2.5
AE_3643_465,AE_3643,ES0173908015,2021-10-07,111,V,0.70,1.35,2.88
AE_3643_465,AE_3643,ES0173908015,2022-02-07,60,V,0.80,0.73,1.6
AE_3643_465,AE_3643,ES0173908015,2022-07-15,169,C,0.96,2.06,4.33
AE_3643_465,AE_3643,ES0173908015,2022-12-07,77,C,1.07,0.94,2.03
AE_3643_465,AE_3643,ES0173908015,2023-01-03,332,C,1.08,4.05,8.4
AE_3643_465,AE_3643,ES0173908015,2023-02-07,61,C,1.03,0.74,1.63
AE_3643_465,AE_3643,ES0173908015,2024-01-03,615,V,1.06,7.50,15.48
AE_3643_965,AE_3643,ES0173908015,2021-05-07,68,C,0.69,0.83,1.8
AE_3643_965,AE_3643,ES0173908015,2022-04-07,210,V,0.83,2.56,5.35
AE_3643_965,AE_3643,ES0173908015,2023-02-07,128,V,1.03,1.56,3.3
AE_3643_965,AE_3643,ES0173908015,2023-03-07,100,V,1.06,1.22,2.6
AE_3643_965,AE_3643,ES0173908015,2024-01-03,664,C,1.06,8.10,16.7
AE_3643_965,AE_3643,ES0173908015,2024-01-15,282,V,1.06,3.44,7.15
AE_3643_965,AE_3643,ES0173908015,2024-10-15,251,V,0.98,3.06,6.38
AE_3643_965,AE_3643,ES0173908015,2024-11-07,122,C,0.99,1.49,3.15
AE_4237_262,AE_4237,ES0173908015,2021-01-07,214,V,0.68,2.61,5.45
AE_4237_262,AE_4237,ES0173908015,2021-05-07,195,C,0.69,2.38,4.98
AE_4237_262,AE_4237,ES0173908015,2021-10-15,473,V,0.74,5.77,11.93
AE_4237_262,AE_4237,ES0173908015,2021-12-07,57,V,0.77,0.70,1.53
AE_4237_262,AE_4237,ES0173908015,2022-12-07,92,V,1.07,1.12,2.4
AE_4237_262,AE_4237,ES0173908015,2024-10-15,418,V,0.98,5.10,10.55
AE_4237_719,AE_4237,ES0173908015,2021-05-07,126,C,0.69,1.54,3.25
AE_4237_719,AE_4237,ES0173908015,2021-12-07,51,V,0.77,0.62,1.38
AE_4237_719,AE_4237,ES0173908015,2022-01-03,412,V,0.80,5.03,10.4
AE_4237_719,AE_4237,ES0173908015,2022-01-07,123,C,0.82,1.50,3.18
AE_4237_719,AE_4237,ES0173908015,2022-07-15,258,V,0.96,3.15,6.55
AE_4237_719,AE_4237,ES0173908015,2023-01-03,319,V,1.08,3.89,8.08
AE_4237_719,AE_4237,ES0173908015,2023-06-07,55,C,1.03,0.67,1.48
AE_4237_719,AE_4237,ES0173908015,2023-07-07,84,V,1.05,1.02,2.2
AE_4237_719,AE_4237,ES0173908015,2024-04-15,98,V,1.03,1.20,2.55
AE_4237_719,AE_4237,ES0173908015,2024-08-07,59,V,0.98,0.72,1.58
AE_1039_681,AE_1039,ES0175438003,2021-10-07,74,C,2.50,0.90,1.95
AE_1039_681,AE_1039,ES0175438003,2022-01-03,860,V,2.31,10.49,21.6
AE_1039_681,AE_1039,ES0175438003,2022-07-07,150,V,1.61,1.83,3.85
AE_1039_681,AE_1039,ES0175438003,2022-10-07,152,C,1.64,1.85,3.9
AE_1039_681,AE_1039,ES0175438003,2023-01-03,568,C,1.82,6.93,14.3
AE_1039_681,AE_1039,ES0175438003,2023-08-07,202,V,1.65,2.46,5.15
AE_1039_681,AE_1039,ES0175438003,2023-09-07,143,C,1.59,1.74,3.68
AE_1039_681,AE_1039,ES0175438003,2024-01-15,240,C,1.75,2.93,6.1
AE_1039_681,AE_1039,ES0175438003,2024-06-07,97,V,1.82,1.18,2.53
AE_1039_681,AE_1039,ES0175438003,2024-10-15,279,V,1.91,3.40,7.08
AE_2208_717,AE_2208,ES0175438003,2021-06-07,60,V,2.63,0.73,1.6
AE_2208_717,AE_2208,ES0175438003,2021-10-15,245,V,2.57,2.99,6.23
AE_2208_717,AE_2208,ES0175438003,2022-07-15,132,C,1.60,1.61,3.4
AE_2208_717,AE_2208,ES0175438003,2022-10-07,80,C,1.64,0.98,2.1
AE_2208_717,AE_2208,ES0175438003,2023-03-07,99,C,1.89,1.21,2.58
